ABV;IBU;Rating;BrandAwareness;Style_ale;Style_lager;Style_hybrid
6.5;88,0;63.3;194;1;0;0
4.5;;62.9;58;0;0;0
10.2;100,0;72.3;16306;1;0;0
10.0;90,0;74.7;82306;1;0;0
8.3;65,0;81.4;2707;1;0;0
5.8;;74.1;4541;0;1;0
7.25;45,0;83.2;114393;1;0;0
7.1;85,0;66.5;4824;1;0;0
7.75;;78.3;52759;1;0;0
4.5;11,0;68.3;44051;0;0;1
5.4;44,0;82.4;9642;1;0;0
6.0;;76.4;8849;1;0;0
5.8;48,0;68.8;11400;0;1;0
3.9;25,0;67.2;4414;1;0;0
5.2;45,0;66.7;26432;1;0;0
5.2;;70.8;10089;1;0;0
8.5;;74.6;853;1;0;0
4.2;;79.3;3567;1;0;0
7.0;;73.1;2291;1;0;0
8.0;;73.1;5946;1;0;0
5.1;;73.7;5468;1;0;0
4.6;;62.8;537;1;0;0
8.0;;75.4;822;1;0;0
6.0;;71.9;233;1;0;0
5.0;45,0;58.5;3311;0;1;0
5.5;50,0;70.9;9631;1;0;0
5.2;;65.6;58899;1;0;0
5.3;;72.2;724;0;1;0
5.0;;77.1;2252;1;0;0
6.0;36,0;66.5;4594;1;0;0
5.4;;74.4;209;1;0;0
5.0;;58.3;18380;0;1;0
9.8;61,0;77.7;5821;1;0;0
5.0;;65.3;8188;0;1;0
9.3;;75.4;7972;1;0;0
10.5;;92.7;2220;1;0;0
5.0;;74.2;42888;0;1;0
6.0;35,0;69.8;9644;0;1;0
7.1;20,0;74.7;9130;1;0;0
6.75;75,0;78.1;4068;1;0;0
5.3;25,0;66.1;22164;0;0;1
6.5;75,0;71.6;8119;1;0;0
4.5;;64.5;10783;1;0;0
6.6;;76.3;456;1;0;0
8.0;;85.8;890;1;0;0
7.1;;63.9;6085;1;0;0
3.8;;63.6;13570;1;0;0
4.2;;75.3;22768;1;0;0
4.7;27,0;67.1;23297;1;0;0
8.5;70,0;72.9;39794;1;0;0
7.5;35,0;71.2;5100;1;0;0
4.5;18,0;57.8;8850;0;0;1
6.2;46,0;75.6;389505;1;0;0
7.0;;;4194;1;0;0
5.5;42,0;63.5;7673;1;0;0
9.8;62,0;78.9;8410;1;0;0
5.7;;85.9;902;1;0;0
8.5;;66.0;9738;1;0;0
5.2;20,0;80.2;10038;0;1;0
5.5;20,0;73.5;16164;1;0;0
4.8;;76.1;14263;0;1;0
9.5;;66.5;1556;0;1;0
4.8;30,0;74.4;7328;1;0;0
4.4;7,0;70.8;11879;0;0;1
9.27;15,0;77.4;4679;1;0;0
4.9;;62.9;9757;0;1;0
11.0;;79.6;1709;1;0;0
8.5;72,0;79.8;5747;1;0;0
5.7;50,0;66.2;10093;1;0;0
7.9;70,0;73.8;6417;1;0;0
7.3;;62.5;7029;1;0;0
6.8;;79.7;1195;0;0;1
6.5;;78.5;3254;1;0;0
7.5;80,0;80.7;4283;1;0;0
7.4;74,0;75.7;7272;1;0;0
7.5;;68.7;844;1;0;0
7.2;65,0;77.7;53876;1;0;0
5.2;25,0;;21439;1;0;0
4.7;36,0;77.4;19078;1;0;0
11.5;35,0;81.3;2633;1;0;0
5.5;;81.6;12053;1;0;0
11.5;;81.8;4191;1;0;0
10.5;;71.0;2373;1;0;0
10.5;65,0;87.8;125196;1;0;0
8.0;65,0;80.1;49781;1;0;0
11.0;56,0;85.3;6341;1;0;0
5.0;;83.2;10185;1;0;0
7.5;;74.9;549;1;0;0
5.8;25,0;70.4;6265;0;1;0
6.5;;79.6;4989;1;0;0
5.4;22,0;63.7;22513;0;1;0
7.5;85,0;71.4;19671;1;0;0
7.0;;68.6;82958;1;0;0
5.1;;63.9;26487;1;0;0
4.0;;69.5;19146;1;0;0
6.0;30,0;67.0;5027;1;0;0
0.5;;55.8;795;0;1;0
4.8;28,0;70.5;7966;1;0;0
7.0;;81.5;234;1;0;0
8.0;75,0;65.5;7458;1;0;0
7.6;37,0;77.3;20463;1;0;0
9.0;;77.1;15811;1;0;0
5.7;55,0;65.5;36832;1;0;0
6.7;;76.4;3466;1;0;0
6.6;12,0;77.2;28498;1;0;0
5.2;;68.1;1871;1;0;0
7.5;51,0;73.3;14798;1;0;0
6.7;71,0;76.1;5707;1;0;0
8.5;;67.1;19311;1;0;0
6.0;;78.3;2798;1;0;0
6.75;100,0;70.0;6308;1;0;0
7.5;70,0;76.2;66511;1;0;0
;;69.6;599;0;1;0
7.3;82,0;67.4;149157;1;0;0
5.6;25,0;66.0;3863;0;1;0
4.9;22,0;66.9;4376;1;0;0
7.4;;76.4;28347;1;0;0
6.2;;74.7;2166;1;0;0
7.0;;74.4;3265;1;0;0
6.5;;76.5;6144;0;1;0
13.0;45,0;91.2;15146;1;0;0
6.4;;79.1;9525;1;0;0
6.9;77,0;80.1;101584;1;0;0
9.0;85,0;83.5;29067;1;0;0
7.9;;;4659;1;0;0
6.5;25,0;74.9;4511;1;0;0
5.2;;71.4;13984;0;0;1
5.6;;;1279;1;0;0
5.0;;61.6;8230;0;1;0
8.6;80,0;90.7;3498;1;0;0
5.9;68,0;76.4;29003;1;0;0
9.3;29,0;80.8;387;1;0;0
5.5;;74.3;11080;1;0;0
5.3;55,0;67.4;4516;0;1;0
4.75;28,0;70.0;23936;1;0;0
8.0;;72.5;2654;0;1;0
5.7;;61.8;4805;1;0;0
11.0;;94.7;3884;1;0;0
11.5;;86.2;9978;1;0;0
5.2;;69.9;459;0;1;0
9.0;;76.2;3076;1;0;0
7.7;60,0;81.3;6045;1;0;0
9.4;;79.1;2860;1;0;0
6.0;;89.6;1388;1;0;0
7.0;;61.8;2915;0;1;0
8.0;75,0;81.4;1988;1;0;0
5.4;16,0;61.3;166234;0;1;0
8.9;;81.0;10585;1;0;0
6.0;55,0;72.0;19294;1;0;0
4.7;17,0;69.1;2066;1;0;0
8.8;;83.5;7150;1;0;0
5.0;28,0;70.9;45947;1;0;0
7.5;;83.8;950;1;0;0
8.5;50,0;83.1;8116;1;0;0
7.0;20,0;75.3;389;1;0;0
5.7;56,0;65.1;4347;1;0;0
8.3;;90.2;9415;1;0;0
8.8;;83.7;9954;1;0;0
7.4;70,0;72.1;14040;0;1;0
4.7;;76.2;11090;1;0;0
5.0;;70.1;1943;1;0;0
4.5;;59.6;3490;1;0;0
5.2;;72.2;54238;1;0;0
6.0;;56.7;29974;0;0;1
10.0;;81.1;3691;1;0;0
6.0;;66.3;7019;1;0;0
6.5;;80.4;37480;1;0;0
10.0;;83.9;8118;1;0;0
4.4;12,0;67.8;7813;1;0;0
9.5;25,0;77.5;10649;0;0;1
8.2;114,0;82.4;6133;1;0;0
5.2;;67.9;33692;0;1;0
6.5;70,0;61.7;1887;1;0;0
9.0;;62.9;3418;1;0;0
6.1;;73.8;1223;1;0;0
11.5;;94.4;898;1;0;0
6.5;20,0;71.8;1638;1;0;0
9.5;;66.3;638;1;0;0
5.3;25,0;67.6;37344;1;0;0
4.8;;75.6;35927;1;0;0
10.0;;;149;1;0;0
7.5;;82.1;22848;1;0;0
12.7;;85.3;7474;1;0;0
6.3;66,0;74.1;14883;1;0;0
5.2;;66.6;10359;1;0;0
6.5;;73.1;1882;1;0;0
5.3;18,0;73.4;6256;0;1;0
6.3;57,0;67.8;20896;1;0;0
12.5;80,0;82.0;7027;1;0;0
9.2;;78.3;7609;1;0;0
8.2;85,0;92.4;7458;1;0;0
6.4;24,0;69.9;11727;0;1;0
9.3;100,0;76.0;15301;1;0;0
6.5;45,0;82.1;82392;1;0;0
6.0;50,0;80.0;10999;1;0;0
6.9;;88.0;2234;1;0;0
8.0;27,0;82.6;11088;0;1;0
10.5;;79.2;5707;1;0;0
5.0;40,0;71.8;105549;1;0;0
5.1;;67.0;23333;0;1;0
15.0;10,0;73.5;5910;1;0;0
7.4;70,0;78.1;13096;1;0;0
6.5;80,0;70.9;20168;1;0;0
8.0;;69.9;3175;1;0;0
7.5;37,0;79.4;8763;1;0;0
7.2;;70.7;1955;1;0;0
10.8;;80.8;5233;1;0;0
10.0;;80.7;2382;1;0;0
6.5;65,0;75.5;7034;1;0;0
12.0;;69.4;2193;1;0;0
8.0;;86.6;12563;1;0;0
13.0;;81.6;19415;1;0;0
8.0;40,0;87.5;4143;1;0;0
5.5;20,0;77.5;38799;1;0;0
6.7;87,0;72.6;12860;1;0;0
7.5;;79.8;3816;1;0;0
8.5;;68.0;2871;1;0;0
10.2;10,0;76.7;2546;1;0;0
6.2;21,0;68.2;6402;1;0;0
8.7;25,0;71.6;3436;0;1;0
4.3;40,0;70.9;33272;1;0;0
9.0;100,0;81.0;4206;1;0;0
5.0;;73.1;2829;1;0;0
6.8;;79.9;16297;1;0;0
4.4;;84.1;717;1;0;0
10.4;;72.9;2330;1;0;0
4.2;55,0;80.5;29075;1;0;0
6.0;30,0;69.3;11761;1;0;0
9.0;100,0;83.2;40365;1;0;0
7.6;;84.7;8578;1;0;0
6.7;35,0;82.9;37905;1;0;0
8.9;76,0;77.3;18173;1;0;0
4.5;;64.5;17885;0;1;0
9.0;50,0;71.9;2183;1;0;0
6.7;;70.9;5391;1;0;0
7.0;;68.2;1558;1;0;0
10.5;25,0;72.2;11109;0;0;1
5.2;18,0;69.1;13308;0;1;0
6.5;;71.6;16762;0;1;0
5.3;35,0;63.3;1849;1;0;0
5.0;17,0;72.5;10669;1;0;0
7.7;;83.9;15609;1;0;0
15.0;;89.6;270;0;1;0
8.5;75,0;81.0;4623;1;0;0
5.2;28,0;73.7;5818;1;0;0
6.1;26,0;72.9;31347;1;0;0
6.0;60,0;68.1;18994;1;0;0
4.8;25,0;68.5;5350;1;0;0
9.61;;68.6;795;1;0;0
12.0;;87.6;1462;1;0;0
8.6;35,0;76.0;7991;1;0;0
10.2;88,0;69.6;6997;1;0;0
8.0;45,0;74.6;1981;0;1;0
;120,0;88.3;110129;1;0;0
4.7;;57.2;1303;1;0;0
6.8;65,0;65.3;29186;1;0;0
8.0;;86.5;3741;1;0;0
4.5;12,0;65.7;1188;1;0;0
6.8;65,0;73.7;41987;1;0;0
5.2;15,0;68.3;11491;1;0;0
4.7;;58.1;8582;0;0;1
7.5;85,0;73.4;5358;1;0;0
5.3;10,0;75.2;7842;1;0;0
10.0;;83.7;2147;1;0;0
7.5;21,0;71.7;4949;1;0;0
6.0;;73.5;5584;1;0;0
11.2;15,0;77.8;9223;1;0;0
4.5;18,0;68.7;9836;1;0;0
8.7;;;11494;1;0;0
5.5;;70.7;4453;1;0;0
7.4;32,0;75.0;35301;0;1;0
9.2;70,0;78.0;64698;1;0;0
6.5;;78.8;9486;1;0;0
5.4;20,0;75.4;5839;0;1;0
6.7;;83.3;6491;1;0;0
8.4;;67.5;4395;0;1;0
6.8;75,0;96.6;3642;1;0;0
4.3;20,0;74.2;17435;1;0;0
7.0;;81.5;1966;1;0;0
10.0;60,0;76.2;10410;1;0;0
7.0;65,0;76.0;16357;1;0;0
11.0;;76.7;1391;1;0;0
5.95;;66.6;2637;1;0;0
10.0;80,0;72.2;25226;0;0;0
6.5;22,0;64.0;24479;1;0;0
7.2;40,0;78.3;8358;1;0;0
13.4;;86.7;2369;1;0;0
6.66;68,0;81.8;104911;1;0;0
4.2;42,0;80.8;3496;1;0;0
7.5;33,0;78.3;13543;1;0;0
6.5;70,0;78.8;6724;1;0;0
8.0;;73.8;920;0;0;1
8.5;;67.6;1868;1;0;0
5.6;;62.9;2504;0;1;0
5.4;37,0;71.0;6599;1;0;0
5.3;;67.5;189;1;0;0
8.0;;75.8;2777;1;0;0
5.0;;74.1;791;1;0;0
3.5;;68.5;8548;1;0;0
5.7;30,0;59.6;27101;1;0;0
6.3;;76.2;4210;1;0;0
8.0;38,0;68.0;13515;0;0;1
10.0;100,0;77.1;2469;1;0;0
8.0;65,0;74.1;3048;1;0;0
5.0;;82.4;1851;1;0;0
4.0;;70.9;11423;1;0;0
6.0;30,0;77.7;63542;1;0;0
10.8;60,0;82.8;3251;1;0;0
5.5;35,0;68.2;13526;1;0;0
6.0;;77.6;13469;1;0;0
5.0;20,0;63.2;4810;1;0;0
0.05;;46.9;2487;0;1;0
5.8;26,0;80.0;18236;1;0;0
7.0;70,0;82.6;2886;1;0;0
5.4;;73.3;5302;0;1;0
6.0;;80.7;24371;1;0;0
4.7;;49.6;1480;0;1;0
11.3;;80.0;2382;1;0;0
4.6;22,0;69.5;6052;1;0;0
7.0;68,0;70.7;4219;1;0;0
9.0;53,0;77.8;18965;1;0;0
4.6;17,0;65.4;25497;0;0;1
5.3;20,0;69.8;2520;1;0;0
4.9;;61.8;29048;0;1;0
8.75;36,0;76.9;27548;1;0;0
4.5;30,0;70.0;7059;1;0;0
4.8;;65.4;18089;0;1;0
5.5;18,0;74.9;55400;1;0;0
7.2;;68.6;1750;1;0;0
7.0;;73.0;15271;1;0;0
6.5;;82.7;7782;1;0;0
8.1;;79.5;1415;1;0;0
6.7;;67.5;4972;1;0;0
6.0;40,0;76.7;18446;1;0;0
5.2;28,0;63.2;11072;0;1;0
6.2;58,0;68.2;15295;1;0;0
8.0;19,0;61.6;9497;1;0;0
6.8;90,0;73.1;10430;1;0;0
8.0;30,0;80.9;57432;1;0;0
4.5;20,0;66.7;4840;1;0;0
4.0;20,0;70.4;23763;1;0;0
5.3;;74.4;3992;1;0;0
4.8;;66.9;3910;0;1;0
8.2;;74.1;16529;1;0;0
4.9;40,0;71.7;3609;1;0;0
6.5;49,0;78.6;3055;1;0;0
5.6;;67.7;3512;0;1;0
3.5;16,0;60.6;7215;0;0;1
7.7;;77.0;5936;1;0;0
5.5;30,0;69.3;73179;1;0;0
10.1;93,0;88.8;9476;1;0;0
5.1;;72.2;2526;1;0;0
5.5;40,0;73.0;7328;1;0;0
8.0;20,0;75.7;6527;1;0;0
5.1;25,0;72.2;2095;0;1;0
5.1;;76.1;12089;1;0;0
4.8;14,0;77.2;1709;1;0;0
5.0;25,0;68.8;6827;1;0;0
4.0;21,0;62.1;34957;0;1;0
7.6;27,0;82.6;1646;0;1;0
4.5;10,0;70.7;18140;0;0;1
6.3;;76.9;658;0;1;0
5.9;20,0;66.9;48988;1;0;0
10.6;73,0;78.5;4045;1;0;0
7.5;65,0;75.8;12652;0;1;0
7.7;;77.3;3384;1;0;0
5.5;;62.5;855;0;1;0
8.0;100,0;87.4;182333;1;0;0
8.5;;62.1;1503;0;0;1
4.9;;70.3;12498;1;0;0
4.7;11,0;66.5;4326;1;0;0
7.2;;89.2;9352;1;0;0
6.8;32,0;67.0;5549;1;0;0
5.1;35,0;74.2;2310;1;0;0
7.0;80,0;82.0;29020;1;0;0
7.0;;78.4;969;1;0;0
7.1;;86.7;17172;1;0;0
11.2;;68.8;4817;1;0;0
;;77.9;10392;1;0;0
4.6;;59.5;33157;0;1;0
6.5;50,0;76.0;83013;1;0;0
8.3;97,0;69.7;9825;1;0;0
5.2;36,0;68.2;22770;1;0;0
6.1;;71.5;3807;1;0;0
7.0;80,0;81.5;17904;1;0;0
5.2;53,0;61.2;16406;0;1;0
6.0;;72.7;2188;1;0;0
4.8;15,0;64.1;7827;0;1;0
5.8;;67.2;36429;1;0;0
8.0;;90.5;563;1;0;0
8.0;;71.6;3952;1;0;0
10.0;100,0;81.1;19127;1;0;0
8.0;102,0;73.2;130034;1;0;0
5.7;;63.9;3419;1;0;0
6.4;49,0;73.4;3447;1;0;0
5.0;35,0;70.9;4520;1;0;0
10.0;27,0;72.1;1855;0;1;0
5.0;;51.1;5398;0;1;0
6.6;38,0;66.1;3982;1;0;0
8.0;28,0;73.5;883;0;1;0
5.2;60,0;78.7;87997;1;0;0
7.9;30,0;82.8;5444;1;0;0
4.1;;46.7;3842;0;1;0
5.0;;68.0;3792;1;0;0
12.0;26,0;89.8;12059;1;0;0
8.15;116,0;76.8;6602;1;0;0
0.5;;32.3;993;0;1;0
7.3;100,0;83.9;7411;1;0;0
7.5;;75.7;678;1;0;0
5.5;19,0;75.7;12868;1;0;0
5.4;;67.0;2999;1;0;0
4.7;;66.0;11648;0;1;0
6.8;;83.4;4428;1;0;0
10.0;62,0;73.6;2867;1;0;0
10.0;;83.0;4009;1;0;0
5.8;27,0;72.2;2800;0;1;0
3.7;;69.6;987;1;0;0
5.2;40,0;75.2;65992;1;0;0
6.5;52,0;69.1;15421;1;0;0
8.0;5,0;86.4;9057;1;0;0
9.5;;71.8;8474;1;0;0
5.0;30,0;63.3;85132;1;0;0
2.8;;79.0;11737;1;0;0
3.5;;59.9;3875;0;1;0
7.5;70,0;68.8;4695;1;0;0
5.1;;73.4;13693;0;1;0
9.0;;81.0;1566;1;0;0
5.3;;71.1;4770;0;1;0
5.3;;62.3;4815;0;1;0
9.5;;;293;1;0;0
11.1;25,0;82.0;2381;1;0;0
5.5;20,0;70.0;2139;1;0;0
5.5;55,0;72.6;15264;1;0;0
7.2;72,0;75.2;3666;1;0;0
6.0;;72.6;6682;1;0;0
5.6;;69.7;888;0;1;0
4.2;13,0;63.6;60714;0;0;1
5.5;40,0;73.9;15314;1;0;0
5.0;;59.6;1141;1;0;0
4.4;5,0;73.4;9288;1;0;0
9.2;23,0;66.1;22416;1;0;0
4.5;16,0;73.8;4075;1;0;0
8.2;15,0;66.7;266;1;0;0
4.2;;70.5;790;1;0;0
4.8;;61.6;7683;0;1;0
6.5;;79.4;7152;1;0;0
7.6;74,0;72.7;43842;1;0;0
6.8;;75.9;2477;1;0;0
6.4;18,0;65.9;676;1;0;0
5.0;10,0;66.3;46951;1;0;0
5.0;30,0;74.6;5415;1;0;0
7.0;;73.8;6869;1;0;0
7.25;18,0;72.5;397;1;0;0
5.0;;64.6;6962;1;0;0
6.9;20,0;71.9;13946;1;0;0
8.0;;;244;1;0;0
10.0;38,0;84.0;20124;1;0;0
6.0;36,0;75.6;5594;1;0;0
5.0;;68.0;5085;0;1;0
4.7;;62.5;7591;0;1;0
4.7;;65.4;20995;0;0;1
5.7;;70.9;20933;1;0;0
12.0;21,0;79.9;17579;1;0;0
7.8;75,0;76.1;10407;1;0;0
5.8;;75.2;4399;1;0;0
6.3;50,0;73.5;5657;1;0;0
6.8;53,0;69.3;9905;1;0;0
5.1;20,0;81.5;4027;1;0;0
6.0;;82.3;29887;1;0;0
4.6;;63.1;250;1;0;0
5.0;;70.4;265;1;0;0
8.0;;68.9;34973;1;0;0
5.2;18,0;68.2;5040;1;0;0
4.5;;68.0;1014;0;1;0
5.2;47,0;76.6;20131;1;0;0
7.0;;80.4;1921;1;0;0
6.0;;78.3;45589;1;0;0
5.4;;61.0;3630;1;0;0
12.0;;75.3;913;1;0;0
6.0;;70.3;2079;1;0;0
8.9;;86.6;3734;1;0;0
10.5;21,0;71.3;3962;1;0;0
4.8;40,0;63.7;20763;1;0;0
13.0;;78.4;1717;1;0;0
6.8;75,0;82.8;19977;1;0;0
10.5;75,0;80.9;4272;1;0;0
5.5;;80.8;20886;1;0;0
10.5;55,0;70.7;1410;1;0;0
9.5;55,0;75.0;3057;1;0;0
5.0;;68.0;7895;0;1;0
7.1;100,0;81.5;8474;1;0;0
5.25;17,0;67.7;6484;1;0;0
5.8;;89.1;1140;1;0;0
4.6;38,0;74.6;3679;0;1;0
11.0;;82.6;9472;1;0;0
8.3;21,0;82.1;28460;1;0;0
5.0;;57.7;5788;0;1;0
3.7;;75.1;268;1;0;0
8.0;;72.6;2005;1;0;0
10.0;;72.9;5822;1;0;0
7.0;;72.2;11594;1;0;0
4.0;40,0;69.5;10788;1;0;0
4.2;15,0;63.6;4146;1;0;0
7.0;;80.6;13184;1;0;0
4.0;;71.9;297;1;0;0
8.0;;81.6;17516;1;0;0
7.25;73,0;79.6;79241;1;0;0
8.0;;82.9;2129;1;0;0
7.3;;63.2;8607;0;1;0
10.2;;81.4;12515;1;0;0
7.2;76,0;73.4;7790;1;0;0
4.2;;85.6;5450;1;0;0
10.4;;82.6;16011;1;0;0
11.0;;87.4;2849;1;0;0
5.5;;70.3;5871;1;0;0
5.5;;78.7;5993;0;1;0
6.9;70,0;75.3;17044;1;0;0
8.0;72,0;75.5;20580;1;0;0
4.8;21,0;71.5;1844;1;0;0
6.5;50,0;81.1;54948;1;0;0
5.6;35,0;82.0;103383;1;0;0
5.9;;79.0;34261;1;0;0
9.5;;81.8;3944;1;0;0
8.0;;82.7;13246;1;0;0
4.6;;69.4;6259;0;1;0
10.5;60,0;85.9;21568;1;0;0
4.0;10,0;52.6;2407;0;1;0
10.2;;79.4;655;1;0;0
6.1;38,0;73.6;29898;1;0;0
10.0;35,0;81.6;16760;1;0;0
6.9;30,0;71.4;4846;1;0;0
5.0;65,0;70.9;28327;1;0;0
6.0;;973.0;28116;1;0;0
4.8;11,0;73.9;76063;1;0;0
11.5;83,0;83.8;2950;1;0;0
10.5;50,0;78.2;7840;1;0;0
7.0;;;1147;1;0;0
7.0;;70.6;18071;1;0;0
8.0;38,0;79.5;118416;1;0;0
5.2;22,0;69.1;4064;1;0;0
7.6;50,0;75.3;11791;1;0;0
4.3;;56.3;1477;0;1;0
6.7;49,0;70.6;12363;1;0;0
9.0;95,0;80.9;4363;1;0;0
5.7;47,0;71.6;3718;1;0;0
;;53.3;3921;0;1;0
5.3;30,0;78.5;51560;1;0;0
4.9;25,0;68.0;6294;0;1;0
13.7;60,0;81.4;4306;1;0;0
8.2;;67.1;17443;1;0;0
9.5;50,0;78.1;3296;1;0;0
9.5;;74.0;2856;1;0;0
10.5;65,0;77.5;34726;1;0;0
5.9;16,0;73.3;6282;1;0;0
5.0;;65.1;15442;0;1;0
7.0;45,0;75.7;11560;1;0;0
3.5;;71.4;2829;1;0;0
10.2;120,0;86.3;7018;1;0;0
4.0;13,0;69.9;2987;1;0;0
6.0;;68.7;3840;1;0;0
9.0;82,0;74.6;2261;1;0;0
5.1;31,0;70.7;19034;1;0;0
6.3;56,0;81.0;34734;1;0;0
;124,0;78.2;20690;1;0;0
8.9;40,0;81.6;22423;1;0;0
2.5;;63.4;31114;1;0;0
5.5;;69.6;7031;1;0;0
5.3;35,0;74.3;123809;0;1;0
7.0;;72.8;17045;1;0;0
10.0;;79.2;1091;1;0;0
7.8;38,0;71.2;22036;1;0;0
8.5;;75.4;850;1;0;0
6.0;54,0;62.5;5154;1;0;0
7.5;70,0;71.6;18428;1;0;0
6.9;;68.7;16564;1;0;0
12.0;;73.5;3387;1;0;0
4.3;;72.8;24066;1;0;0
4.6;;60.2;4665;0;1;0
9.8;;82.0;8946;1;0;0
6.5;68,0;78.4;9245;1;0;0
13.0;;83.0;2802;1;0;0
4.9;;55.4;8556;0;1;0
5.9;;40.7;487;0;1;0
8.3;;65.2;3086;1;0;0
3.0;;41.0;2355;0;1;0
5.3;;72.9;1235;0;1;0
6.7;;77.5;8866;0;0;1
3.6;;81.0;5154;1;0;0
5.8;10,0;72.5;9565;1;0;0
8.5;33,0;88.9;26015;1;0;0
5.4;16,0;77.5;177420;1;0;0
5.3;;69.7;2624;1;0;0
;;80.6;1094;1;0;0
8.0;69,0;90.3;5391;1;0;0
11.5;20,0;82.3;736;1;0;0
5.7;;84.6;7801;1;0;0
7.2;75,0;82.1;20870;1;0;0
6.0;14,0;69.9;13595;1;0;0
7.7;;86.0;19321;1;0;0
5.9;;61.7;5491;1;0;0
10.0;40,0;70.8;19904;1;0;0
5.0;37,0;74.6;10170;1;0;0
4.8;15,0;57.8;1724;0;1;0
5.2;;68.0;19793;1;0;0
6.5;17,0;77.8;30903;1;0;0
5.7;28,0;80.2;4823;1;0;0
7.0;;69.8;1918;1;0;0
6.8;80,0;68.5;15030;1;0;0
5.0;45,0;70.8;3694;0;1;0
7.7;;78.6;10505;1;0;0
6.3;65,0;70.2;26211;1;0;0
7.0;22,0;77.6;3258;1;0;0
6.0;15,0;74.7;6699;1;0;0
4.8;13,0;74.8;6591;1;0;0
4.9;;71.9;10762;0;1;0
8.0;70,0;81.3;23265;1;0;0
4.8;18,0;59.2;111;1;0;0
7.2;;64.9;3248;0;1;0
8.5;;69.6;202;0;1;0
6.3;20,0;65.1;13256;1;0;0
7.7;;72.2;2587;1;0;0
9.1;;65.1;1581;0;1;0
4.6;27,0;79.3;5836;1;0;0
7.0;;81.8;545;1;0;0
6.5;60,0;70.2;35886;1;0;0
4.5;25,0;71.3;18286;1;0;0
4.2;;54.2;3436;0;1;0
5.7;;54.9;3190;0;1;0
5.4;;60.0;17742;0;1;0
8.5;;89.5;5152;1;0;0
6.3;;77.6;4016;1;0;0
6.0;45,0;75.8;33531;1;0;0
3.6;;75.2;5154;1;0;0
6.5;12,0;75.8;8495;1;0;0
5.5;;69.7;4137;1;0;0
7.2;;63.5;3952;1;0;0
3.6;;65.1;2800;0;0;1
6.0;50,0;70.6;3757;1;0;0
6.0;19,0;65.3;5448;1;0;0
10.0;;70.4;5202;1;0;0
7.8;;90.9;2838;1;0;0
7.7;;74.0;8039;1;0;0
5.5;23,0;61.9;4082;1;0;0
7.0;70,0;74.9;13242;1;0;0
9.5;50,0;79.9;4174;1;0;0
5.1;15,0;68.1;14645;0;0;1
6.2;;77.4;18199;1;0;0
12.0;15,0;63.9;4525;0;1;0
11.0;;75.4;3300;1;0;0
3.8;;77.8;2335;1;0;0
4.7;;62.4;342;1;0;0
6.9;67,0;81.3;9420;1;0;0
10.0;;72.7;1880;1;0;0
10.0;;82.2;11938;1;0;0
6.0;41,0;81.6;1340;1;0;0
5.8;25,0;67.3;42979;1;0;0
5.8;22,0;65.5;4106;1;0;0
6.0;;69.4;4162;1;0;0
5.4;;70.8;2797;1;0;0
11.0;100,0;77.4;53744;1;0;0
6.5;60,0;70.2;62729;1;0;0
10.5;40,0;79.2;29517;1;0;0
2.8;;41.6;17937;0;1;0
12.8;;76.9;1209;1;0;0
7.5;100,0;78.5;16120;1;0;0
4.9;;53.7;12862;0;1;0
5.0;;62.7;9759;0;1;0
10.9;;84.6;4199;1;0;0
5.0;;88.8;10099;1;0;0
4.2;20,0;80.6;1665;1;0;0
4.5;35,0;71.9;8804;0;1;0
8.5;69,0;72.5;6635;1;0;0
9.0;26,0;83.9;31060;1;0;0
8.0;20,0;68.7;7470;1;0;0
7.1;;90.4;2992;1;0;0
5.3;;66.4;994;0;1;0
6.0;;63.1;1893;0;1;0
6.0;;85.5;6942;1;0;0
6.0;;86.4;609;1;0;0
5.5;10,0;66.8;2857;0;0;1
6.5;;80.5;1593;1;0;0
8.0;;75.3;3056;1;0;0
5.1;;67.3;11717;1;0;0
8.5;;81.9;4009;1;0;0
4.7;32,0;63.9;8581;0;1;0
5.6;;76.5;33956;1;0;0
4.7;;61.7;21025;1;0;0
8.0;27,0;85.4;10054;0;0;1
4.3;31,0;74.6;29456;1;0;0
6.5;10,0;73.6;4203;1;0;0
10.5;11,0;77.3;25602;1;0;0
8.8;55,0;71.5;23318;1;0;0
7.7;14,0;71.6;316;1;0;0
5.0;;;81859;1;0;0
6.5;37,0;75.0;36009;1;0;0
5.5;12,0;78.9;4598;1;0;0
5.8;;69.6;3684;0;1;0
4.7;;67.3;6832;1;0;0
6.2;60,0;76.2;163455;1;0;0
8.0;75,0;81.1;16836;1;0;0
10.0;50,0;80.3;7702;1;0;0
10.8;;79.4;407;1;0;0
6.8;;70.7;4938;1;0;0
5.5;;64.2;3235;1;0;0
4.6;;69.3;2051;0;1;0
11.8;;73.2;852;1;0;0
;;74.0;93263;1;0;0
8.0;20,0;74.0;2330;1;0;0
8.5;;62.8;3294;1;0;0
5.0;;64.9;633;0;0;1
5.1;;64.4;3678;1;0;0
6.6;64,0;62.1;5772;1;0;0
8.8;;84.4;6824;1;0;0
5.0;;76.9;3410;1;0;0
7.5;65,0;72.6;21905;1;0;0
6.5;;84.5;7563;1;0;0
4.9;;70.7;2692;0;1;0
7.8;72,0;75.8;12698;1;0;0
6.5;50,0;75.6;7253;1;0;0
6.5;;81.3;3554;1;0;0
